FUNCTION 3: MAINTENANCE AND REPAIR AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
409,The actual horsepower delivered by an enginewas found to be approximately 12.5 the  indicated horsepower from diagram was 15.36. Find the mechanical efficiency,19.2%,50%,81.3%,1.23%,C
410,The best method of determining the number of threads per inch of a bolt or screw would be through the use of a __________.,thread tool gage,machinist's scale,screw pitch gage,screw thread micrometer,C
411,The best tool to use to measure the number of threads per inch on a bolt is a __________.,micrometer,tap,screw pitch gauge,pair of outside calipers,C
412,The chemical formula for ozone is represented as __________.,O,O2,O3,Oz,C
413,The correct torque value for a micrometer torque wrench is  reached when __________.,the scale is read on the handle,the dial is read on the handle,an audible click is heard and the handle releases,a dial lights on the handle,C
414,"The cross section of the tube at point A 10 inch2, and at point B is 2 inch2. If the velocity of the steam and point A is 12 ft./sec., What is it at point B?",3.7 ft/sec,4.3 ft/sec,2.4 ft/sec,5.5 ft/sec,C
415,The cylinders and intercoolers of most low pressure air compressors are cooled by __________.,water,oil,air,CO2,C
416,The decks of a VESSEL are supported by transverse members called __________.,trusses,deck longitudinals,deck beams,web frames,C
417,"The determine the extent of contamination of a lube oil system with solid foreign matter, you should:",observe the oil flow in the sight glasses,maintain a close watch on bearing temperatures,inspect the purifier for accumulations of the sediment,watch for the variation in the lube oil pump discharge pressure ,C
418,The device used for preventing the passage of flame into enclosed spaces is called a ___________.,Flame relief,Flame stopper ,Flame arrester,Flame detector,C
419,The difference between the pressure at a point being measured and that of a perfect vacuum is known as __________.,internal pressure,gauge pressure,absolute pressure,external pressure,C
420,"The distilled water tank has been determined to be 75% full. The tank connection to the pneumericator has been disconnected for a maintenance check.  If the pneumericator operates correctly, the gage should indicate __________.",a value equal to three fourths of the  actual level,a no high reading possibly permitting the entry of air into the system,the minimum value display along the provided scales,the absence of mercury in the system,C
421,The duties of a chief engineer upon taking charge of the department include __________.,preparing a list of engine department personnel for the Master's signature,taking a complete personal inventory of all engine room spare parts,determining if any vital engine room equipment is inoperative,obtaining a valid Certification of Inspection from the Coast Guard,C
422,The end joint formed by adjoining plates in a hull plating  strake is properly identified as a __________.,bracket,scarph,butt,seam,C
423,The flash point of a liquid is the __________.,temperature at which it burns freely,temperature at which paraffin wax begins to crystallize out of the solution,lowest temperature at which it vaporizes enough to form an  explosive air/vapor mixture,ability of a fuel to ignite upon injection into a diesel engine cylinder,C
424,The flash point of a residual fuel oil should be used the highest temperature to which the oil maybe heated,for atomizing,for centrifuging,in a storage-tank,in the recirculating line,C
425,The flash point of the liquid is                                     .,lowest temperature at which it vaporizes enough to form an explosion air vapor/mixture,temperature at which paraffin wax begins to crystallize out of the solution,temperature at which it burns freely,ability of a fuel to ignite upon injection into a diesel engine cylinder,C
426,The gage most commonly used aboard ship to measure high pressures is the __________.,volatile liquid-type,diaphragm actuated-type,Bourdon tube-type,resistance-temperature-type,C
427,The gasket and the broken studs have been replaced on a tank manhole cover.  Which of the following methods is satisfactory for testing the repair?,"Pressurize the tank with 10 psig air, soap the repaired area, watch for visible signs of leakage or bubbles.",Fill the tank with water via the ballast pump until the innage reading corresponds to the maximum depth of the tank.,Hose test the repaired area with a minimum of 100 psig water pressure.,Fill the tank via the ballast pump until water flows from the vent line opening on deck.,C
428,The graphite in the bearing lubricating an organic solid lubricant acts as a _________,low temperature sealer,moisture barrier,filler to smooth surface irregularities,coolant to carry away heat,C
429,The heavier outboard strake of deck plating on a VESSEL is called the deck __________.,stiffener,beam,stringer,doubler,C
430,The main lube oil sump of a main propulsion engine should be constructed of __________.,coated steel plating to reduce corrosion,nonferrous metal plating to prevent corrosion,clean steel plating,pinchback plating,C
431,The master or person-in-charge of a VESSEL shall insure that  each deck from which lifeboats are launched is __________.,surfaced with a nonskid texture,roped off to prevent unnecessary access,kept clear of any obstructions that would interfere with launching,posted with a list of persons assigned to the lifeboat,C
432,The mode of heat transfer that does not need physical contact is called ,Conduction,Natural convection,Radiation,Force convection,C
433,"The most cost-effective method of recovering refrigerant from a chiller with more than 5 lbs of refrigerant, to meet EPA requirements is to use a __________.",liquid pump,vapor recovery machine,liquid followed by vapor recovery,vapor followed by liquid recovery,C
434,The object of plugging holes below the waterline on a VESSEL  should be to __________.,eliminate all water entering through the hole,only plug holes in machinery or other vital spaces,reduce the entry of water as much as possible,plug the largest holes first,C
435,The open end wrench size for a 3/4 inch American National Standard hex head machine bolt is __________.,3/4 inch,7/8 inch,1 1/8 inches,1 1/2 inches,C
436,The operation of machining a uniformly roughened or checked surface on round stock in a lathe is called __________.,checkering,crosshatching,knurling,swaging,C
437,"The original bridge gage reading for a reduction gear bearing was measured as .008 inches.  A year later, the bridge gage reading for the same bearing is .010 inches. This indicates __________.",bearing wear is .010 inch,oil clearance is .002 inch,bearing wear is .002 inch,oil clearance has increased .010 inch,C
438,The part of the anchor windlass that engages the anchor chain for lifting is called the                    .,warping head,fairlead,wildcat,capstan,C
439,The pressure produced within the oil wedge of a rotating journal is __________.,the same as the pressure in the lubricating system,less than the pressure in the lubricating system,greater than the pressure in the lubricating system,highest at the oil groove location,C
