FUNCTION 1: MARINE ENGINEERING AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
481,"In certain cases, a cylinder liner can be refinished rather than replaced. When properly honed, the __________.",cylinder should be cleaned with kerosene,cylinder liner should have a glazed appearance,liner surface should have a crosshatch pattern,counterbore is slick and smooth,C
482,"In large, low-speed, main propulsion diesel engines, piston ring groove wear usually occurs at the __________.",top of the ring groove,back of the ring groove,bottom of the ring groove,piston ring end clearance,C
483,In order for microbiological growths to thrive in a fuel tank it is necessary for                 .,high temperatures to exist,low temperatures to exist,small amounts of water to be present,large amounts of water to be present,C
484,"In the construction of a diesel engine, what is the purpose of end plates?",To provide accessibility to the cylinder liners.,To add stability to the engine block.,To add rigidity to the block and a surface for attaching other parts.,To make a surface for the base.,C
485,"In the cylinder of a diesel engine, fuel is ignited by the  _______.",spark from a plug in the precombustion chamber,electrical discharge from the distributor,heat of compression within the cylinder,heat from the fuel injection nozzle,C
486,"In the event of a flame failure in an auxiliary water-tube boiler, you must                             .",relight the boiler immediately to prevent loss of steam  pressure,relight the fire off the brickwork as long as the bricks are cherry red,purge the furnace of any combustible gases before attempting to relight the fire,speed up the feed pump to prevent dry firing when the burner flame is reestablished,C
487,"In the operation of a lube oil clarifier, the position of the oil-water interface should be __________.",maintained by the ring dam,maintained by the number of disks in the disk stack,nonexistent,"maintained by the diaphragm-type, weir control valve",C
488,"Increasing the valve clearance between a valve stem and  rocker arm, will result in the valve                            .",closing later,opening sooner,staying open for a shorter period of time,staying open for a longer period of time,C
489,It is important to circulate liquid mud on an OSV to_______.,insure that the liquid mud maintains a weight of less than  8.3 lbs/gal.,reduce damage to the mud due to salt water contamination,ensure that the pump suctions remain unplugged and keep the liquid mud in good condition,reduce corrosion damage due to the acidic nature of zinc bromide,C
490,"It requires 151 HP to operate a centrifugal pump having a 14.75 inch impeller at 1800 RPM, at a capacity of 2250 GPM with a 218 foot head.  If during an overhaul of the pump, the impeller diameter is reduced to 14 inches, the capacity of the pump operatin",1924 GPM,2027 GPM,2136 GPM,the same as it was prior to the pump being overhauled,C
491,"Large, two-stroke/cycle, main propulsion, diesel engine  cylinders can be successfully pressure charged during normal operation, by using the                       .",exhaust gas temperature system,exhaust load system,constant or pulse pressure system,constant volume system,C
492,Low compression in a diesel engine could be caused by  _________.,worn or broken cylinder liner sealing rings,high cooling water temperature,worn or broken piston rings,low fuel oil pressure,C
493,Lube oil pumps taking suction from the sump of most small marine engines are usually                            .,of the diaphragm type,of the centrifugal type,of the positive displacement type,independently driven by electric motors,C
494,Lubricating oil systems for diesel engine journal bearings are usually lubricated by which of the following types of lubricating oil systems?,Splash,Gravity,Pressure,Bypass,C
495,"Maintaining the lowest possible scavenging air temperature at all times is not recommended due to the possibility of the
                                    .",air charge density becoming too high,piston crown surfaces becoming too cold,formation of excessive quantities of condensate,compression pressure being greatly reduced,C
496,Marine diesel engine dry-type mufflers reduce noise by  _________.,using phase adjusters,decreasing back pressure at the exhaust manifold,allowing gases to expand and change direction of flow,constant pulse charging at the exhaust manifold,C
497,Misfiring in a diesel engine at light loads can be caused by  _________.,high lube oil temperature,low lube oil temperature,excessive cylinder cooling,high air injection pressure,C
498,"On a large low-speed main propulsion diesel engine, lower main bearing wear is usually measured by using a/an  __________.",dial indicator,outside caliper,bridge gage,tram rod,C
499,"On auxiliary boilers using individual flame scanners to monitor the main and pilot flames, the main flame scanner should be sighted to__________.",detect pilot flames that are incorrectly positioned,view the refractory directly opposite the main burner,avoid detecting the pilot flame,view the main flame in its outer periphery,C
500,One cause of diesel engine piston ring blow-by is__________.,reduced scavenging,high exhaust temperatures,excessive lubrication,floating piston pins,C
501,One of the purposes for water cooling the exhaust manifold in marine diesel engine is to________.,reduce lube oil temperature,raise exhaust temperature,reduce excessive heating of engine room,reduce load on cooling water pump,C
